interview__key,hh_a06,y5_hhid,y5_cluster,y5_crossweight,y5_panelweight,y5_rural,clusterid,strataid,domain,loc_info,hh_a01_1,hh_a02_1,hh_a03_1,hh_a03_2,hh_a03_3a,hh_a03_3b,hh_a04_1,hh_a04_2,hh_a05,current_loc_desc,t0_location,y4_hhid,hh_a10,tracking_class,t0_head,t0_headphone,hh_tracking_status,int_month_code,int_month_code2,int_month_year,hh_a18,Int_End,TotInt_Mins,lowest_b06,hh_b1b14,j1_selection,wqt_selection,int_result
69-30-97-63,1135,1135-001-01,07-01-042-02-038,4003.68304,4071.410907,2,70104202038,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1135-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,10,10,11,2021-10-08T10:27:24,2021-10-14T11:18:00,8690,1,,1,1,1
54-29-44-61,1140,1140-001-01,07-01-042-02-038,2428.661811,2408.141959,2,70104202038,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1140-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,10,10,11,2021-10-07T11:31:02,2021-10-11T09:50:47,5659,1,,1,1,1
11-40-59-09,1140,1140-001-03,07-01-042-02-038,2797.408115,2728.146379,2,70104202038,13,1,1,1,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,,**CONFIDENTIAL**,,**CONFIDENTIAL**,1140-001,2,4,**CONFIDENTIAL**,,,10,10,11,2021-10-15T11:36:25,2021-10-15T13:23:39,107,,,1,2,1
39-14-27-76,1142,1142-001-01,07-01-042-02-038,2430.85183,2423.318958,2,70104202038,13,1,2,7,71,4,**CONFIDENTIAL**,2,**CONFIDENTIAL**,38,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1142-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,10,10,11,2021-10-08T12:25:12,2021-10-08T16:39:37,254,1,,2,2,1
31-67-12-82,1152,1152-001-01,07-01-062-04-019,2580.153524,2291.298682,1,70106204019,13,1,2,6,64,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1152-001,1,4,**CONFIDENTIAL**,,,9,9,10,2021-09-22T10:35:17,2021-09-22T14:45:01,249,,1,1,2,1
13-35-77-18,1154,1154-001-01,07-01-062-04-019,2324.118362,2684.18577,2,70106204019,13,1,2,7,71,0,**CONFIDENTIAL**,19,**CONFIDENTIAL**,19,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1154-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-03T10:10:35,2021-01-03T11:26:53,76,1,,1,2,1
31-48-95-02,1155,1155-001-01,07-01-062-04-019,1596.069187,1483.703591,2,70106204019,13,1,2,7,72,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1155-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-09T11:48:01,2021-01-11T18:50:55,3302,1,1,1,2,1
84-59-93-68,1158,1158-001-01,07-01-062-04-019,857.4463557,890.8465667,2,70106204019,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1158-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-21T14:13:37,2021-01-21T15:49:33,95,,,1,2,1
11-98-95-75,1158,1158-001-02,07-01-062-04-019,1161.35989,920.8917966,2,70106204019,13,1,2,7,71,0,**CONFIDENTIAL**,19,**CONFIDENTIAL**,19,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1158-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-02T09:39:01,2021-01-03T10:05:52,1466,2,,1,2,1
39-24-29-81,1159,1159-001-01,07-01-062-04-019,2576.60956,2495.664729,2,70106204019,13,1,2,7,72,1,**CONFIDENTIAL**,62,**CONFIDENTIAL**,19,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1159-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-03T11:31:51,2021-01-06T08:08:49,4116,1,1,1,2,1
25-97-26-14,1162,1162-001-01,07-01-062-04-019,1440.138636,1530.651124,2,70106204019,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1162-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-02T12:19:35,2021-01-02T14:58:43,159,1,,1,2,1
39-23-26-66,1171,1171-001-01,07-01-102-01-004,2285.909091,2329.944715,2,70110201004,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1171-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-26T12:16:36,2021-01-26T13:39:13,82,1,,1,2,1
33-16-62-69,1172,1172-001-03,07-01-102-01-004,2576.787343,2692.825408,2,70110201004,13,1,2,7,74,0,**CONFIDENTIAL**,4,**CONFIDENTIAL**,4,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1172-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-27T09:57:07,2021-01-28T14:23:25,1706,3,2,1,2,1
05-00-83-24,1173,1173-001-01,07-01-102-01-004,2970.043971,2783.342507,2,70110201004,13,1,2,7,71,0,**CONFIDENTIAL**,4,**CONFIDENTIAL**,71102004,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1173-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-26T12:17:44,2021-01-27T11:43:49,1406,1,,1,2,1
82-77-98-12,1174,1174-001-01,07-01-102-01-004,1854.344999,1908.792187,2,70110201004,13,1,2,7,74,0,**CONFIDENTIAL**,4,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1174-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-26T12:57:45,2021-01-27T09:29:06,1231,1,,1,2,1
53-94-37-89,1177,1177-001-01,07-01-102-01-004,499.8404474,640.7175254,2,70110201004,13,1,2,7,74,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1177-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-14T10:19:58,2021-02-14T15:41:04,321,1,,1,2,1
62-86-62-48,1177,1177-001-03,07-01-102-01-004,1888.350175,2036.352457,2,70110201004,13,1,1,7,74,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1177-001,2,4,**CONFIDENTIAL**,,,2,2,3,2021-02-21T09:48:45,2021-02-22T14:29:55,1721,,,1,2,1
72-14-75-36,1179,1179-001-01,07-01-102-01-004,965.9263597,919.797416,2,70110201004,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1179-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-27T09:51:57,2021-01-27T13:09:14,197,1,,1,2,1
34-57-74-20,1179,1179-001-02,07-01-102-01-004,2106.900218,2078.132882,2,70110201004,13,1,1,7,74,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1179-001,2,4,**CONFIDENTIAL**,,,2,2,3,2021-02-07T11:02:41,2021-02-07T15:03:48,241,,,1,2,1
93-52-49-51,1179,1179-001-06,07-01-102-01-004,1361.143142,1224.58228,2,70110201004,13,1,1,6,67,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1179-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-31T08:28:01,2021-01-31T10:37:37,129,,,1,2,1
63-91-22-93,1191,1191-001-01,07-01-112-04-032,5361.870144,5213.80064,2,70111204032,13,1,2,7,74,0,**CONFIDENTIAL**,32,**CONFIDENTIAL**,32,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1191-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-06T10:40:09,2021-01-06T14:01:57,201,1,1,1,2,1
60-74-37-27,1192,1192-001-01,07-01-112-04-032,4140.577938,4009.931494,2,70111204032,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1192-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-14T08:39:29,2021-01-14T11:51:51,192,1,,1,2,1
09-26-67-92,1193,1193-001-01,07-01-112-04-032,5415.994174,5094.771192,2,70111204032,13,1,2,7,72,2,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1193-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,1,2,2021-01-05T11:34:12,2021-01-06T12:52:44,1518,1,1,1,2,1
94-86-36-14,1194,1194-001-01,07-01-112-04-032,2863.849697,2845.354288,2,70111204032,13,1,2,7,71,0,**CONFIDENTIAL**,32,**CONFIDENTIAL**,32,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1194-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-05T11:04:19,2021-01-05T17:07:00,362,1,,1,2,1
25-38-03-95,1194,1194-001-04,07-01-112-04-032,3166.494147,3252.898857,2,70111204032,13,1,1,7,74,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1194-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-06T09:25:29,2021-05-07T13:28:49,174483,,,1,2,1
95-69-66-00,1195,1195-001-01,07-01-112-04-032,5493.38449,5540.677844,2,70111204032,13,1,2,7,71,0,**CONFIDENTIAL**,32,**CONFIDENTIAL**,71112032,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1195-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-05T10:38:58,2021-01-06T21:07:20,2068,1,,1,2,1
19-34-39-64,1196,1196-001-01,07-01-112-04-032,7495.039622,7771.787123,2,70111204032,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1196-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-05T10:23:45,2021-01-05T16:08:09,344,1,,2,2,1
68-30-00-36,1196,1196-001-04,07-01-112-04-032,4944.87114,4720.039553,2,70111204032,13,1,1,7,74,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1196-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-06T20:28:55,2021-01-06T21:14:07,45,,,1,2,1
02-54-47-04,1198,1198-001-01,07-01-112-04-032,2060.528825,2627.82272,2,70111204032,13,1,2,6,67,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1198-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,2,2,3,2021-02-25T14:52:59,2021-02-25T14:32:44,-20,1,1,1,2,1
58-10-14-50,1201,1201-001-01,07-01-112-04-032,1947.84372,2392.19343,2,70111204032,13,1,2,7,74,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1201-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,1,2,2021-01-05T10:41:13,2021-01-18T07:33:57,18532,1,,1,2,1
12-73-25-80,1209,1209-001-01,07-01-142-01-007,7217.773753,7615.927975,2,70114201007,13,1,2,7,74,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1209-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-02T10:52:59,2021-02-02T16:21:51,328,1,1,1,2,1
20-96-63-72,1210,1210-001-01,07-01-142-01-007,7803.531927,7454.688129,2,70114201007,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1210-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-03T08:17:06,2021-02-03T10:42:08,145,1,,1,2,1
29-54-32-18,1212,1212-001-01,07-01-142-01-007,2614.651243,3455.644078,2,70114201007,13,1,2,7,71,0,**CONFIDENTIAL**,142,**CONFIDENTIAL**,1,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1212-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,2,2,3,2021-02-02T12:54:37,2021-02-20T20:52:03,26397,1,,1,2,1
17-51-90-93,1213,1213-001-01,07-01-142-01-007,4566.248584,4927.159538,2,70114201007,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1213-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-02T12:27:51,2021-02-02T15:57:54,210,1,,2,2,1
37-86-94-04,1215,1215-001-01,07-01-142-01-007,6024.173935,5679.23395,2,70114201007,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1215-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-07T10:03:00,2021-02-07T12:12:08,129,1,,1,2,1
23-14-85-73,1217,1217-001-01,07-01-142-01-007,5224.574842,4842.866398,2,70114201007,13,1,2,7,74,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1217-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-06T12:50:08,2021-02-06T17:22:26,272,1,1,1,2,1
41-93-84-74,1229,1229-001-01,07-01-162-02-001,2525.693228,2596.037247,2,70116202001,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1229-001,1,2,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,12,1,2020-12-19T09:29:51,2020-12-19T14:47:39,317,1,,1,2,1
40-87-17-22,1230,1230-001-01,07-01-162-02-001,783.8681537,679.4127998,2,70116202001,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1230-001,1,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,12,1,2020-12-17T09:58:17,2020-12-19T17:32:31,3334,1,1,1,2,1
85-07-13-31,1232,1232-001-01,07-01-162-02-001,1147.88722,1034.10565,2,70116202001,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1232-001,1,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,12,1,2020-12-17T10:12:13,2020-12-18T14:24:49,1692,1,1,2,2,1
32-06-62-05,1232,1232-001-03,07-01-162-02-001,920.9767846,879.1021501,2,70116202001,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1232-001,2,4,**CONFIDENTIAL**,,,1,12,1,2020-12-19T11:58:41,2020-12-20T11:12:34,1393,,,1,2,1
75-03-14-99,1232,1232-001-04,07-01-162-02-002,1160.012717,1160.532637,2,70116202001,13,1,1,7,73,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1232-001,2,4,**CONFIDENTIAL**,,,1,12,1,2020-12-21T11:26:59,2020-12-21T15:28:26,241,,,1,2,1
59-82-97-20,1233,1233-001-01,07-01-162-02-001,2820.736587,3002.186555,2,70116202001,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1233-001,1,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,1,12,1,2020-12-17T10:21:19,2020-12-18T13:08:50,1607,1,1,1,2,1
61-64-62-24,1235,1235-001-02,07-01-162-02-001,1119.473458,1034.410741,2,70116202001,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1235-001,2,2,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,12,1,2020-12-18T09:48:51,2020-12-19T12:44:53,1616,2,1,1,2,1
40-53-63-54,1236,1236-001-01,07-01-162-02-001,373.194162,462.0322936,2,70116202001,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1236-001,1,2,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,12,1,2020-12-18T09:24:23,2020-12-18T16:00:48,396,1,,1,2,1
32-46-17-36,1236,1236-001-04,07-01-162-02-001,599.8899948,667.0958252,2,70116202001,13,1,1,4,42,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1236-001,2,4,**CONFIDENTIAL**,,,1,1,2,2021-01-28T09:18:00,2021-01-30T14:25:46,3187,,1,1,2,1
34-83-68-87,1239,1239-001-01,07-01-162-02-001,729.3484802,724.3149979,2,70116202001,13,1,2,7,71,0,**CONFIDENTIAL**,1,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1239-001,1,2,**CONFIDENTIAL**,**CONFIDENTIAL**,2,1,12,1,2020-12-17T11:54:18,2020-12-17T15:30:45,216,1,,1,2,1
44-29-24-03,1239,1239-001-02,07-01-162-02-001,420.9216384,427.1310964,2,70116202001,13,1,2,7,71,0,**CONFIDENTIAL**,1,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1239-001,2,4,**CONFIDENTIAL**,,,1,12,1,2020-12-19T10:55:39,2020-12-19T14:24:39,209,,,1,2,1
95-72-84-20,1247,1247-001-01,07-01-192-01-006,3213.326953,3059.939475,2,70119201006,13,1,2,7,72,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1247-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,2,2,3,2021-02-22T13:46:58,2021-02-22T17:10:34,203,1,,1,2,1
42-14-42-96,1248,1248-001-01,07-01-192-01-006,1784.823193,1761.896597,2,70119201006,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1248-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-22T10:10:51,2021-02-24T20:41:26,3510,1,,2,2,1
23-68-93-72,1249,1249-001-01,07-01-192-01-006,3071.586102,3132.049943,2,70119201006,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1249-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-22T11:06:42,2021-02-24T08:30:10,2723,1,,1,2,1
97-64-08-95,1250,1250-001-01,07-01-192-01-006,2999.253911,2728.202621,1,70119201006,13,1,2,6,62,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1250-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,2,2,3,2021-02-24T12:48:42,2021-02-24T12:30:05,-18,1,1,1,2,1
19-27-15-15,1252,1252-001-01,07-01-192-01-006,1542.189735,1523.69643,2,70119201006,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1252-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-22T10:19:50,2021-02-23T11:22:04,1502,1,1,1,2,1
72-75-35-98,1253,1253-001-01,07-01-192-01-006,2179.735762,1982.060214,2,70119201006,13,1,2,7,72,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1253-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,2,2,3,2021-02-27T12:16:44,2021-02-27T14:20:51,124,1,,1,2,1
68-42-25-67,1254,1254-001-01,07-01-192-01-006,1000.704752,1233.136708,2,70119201006,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1254-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-28T14:04:56,2021-02-28T18:11:11,246,1,,1,2,1
52-44-88-57,1266,1266-001-02,07-01-212-03-018,4288.567009,4381.420657,2,70121203018,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1266-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,2,2,3,2021-02-24T12:52:26,2021-02-24T15:42:08,169,2,,1,2,1
73-02-97-01,1268,1268-001-01,07-01-212-03-018,2407.811479,2429.277846,2,70121203018,13,1,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1268-001,1,4,**CONFIDENTIAL**,,,9,9,10,2021-09-19T09:35:06,2021-09-19T12:52:22,197,,,1,2,1
79-77-16-34,1269,1269-001-01,07-01-212-03-018,1669.180972,1607.259293,2,70121203018,13,1,2,7,71,0,**CONFIDENTIAL**,18,**CONFIDENTIAL**,71212018,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1269-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-24T11:43:05,2021-02-28T12:54:37,5831,1,,2,2,1
65-64-26-92,1270,1270-001-01,07-01-212-03-018,3409.698032,3201.710482,2,70121203018,13,1,2,7,74,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1270-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-24T12:57:30,2021-02-24T14:12:38,75,1,,1,2,1
03-76-88-35,1272,1272-001-01,07-01-212-03-018,1131.833988,1059.937321,2,70121203018,13,1,2,7,72,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1272-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,2,2,3,2021-02-25T11:19:02,2021-02-27T10:35:20,2836,1,,1,2,1
11-63-34-92,1273,1273-001-01,07-01-212-03-018,4018.044984,4387.46596,2,70121203018,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1273-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,2,2,3,2021-02-24T12:18:41,2021-02-27T17:50:07,4651,1,,1,2,1
25-92-53-56,1285,1285-001-02,07-01-232-06-009,2320.28193,2364.875211,2,70123206009,13,1,1,7,75,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1285-001,2,4,**CONFIDENTIAL**,,,3,3,4,2021-03-14T15:48:52,2021-03-26T21:26:33,17617,,,1,2,1
53-55-81-03,1286,1286-001-01,07-01-232-06-009,1786.089497,1723.366585,2,70123206009,13,1,2,7,74,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1286-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,3,3,4,2021-03-03T12:25:59,2021-03-03T12:25:16,0,1,,1,2,1
55-53-11-05,1287,1287-001-01,07-01-232-06-009,2291.284474,2301.666036,2,70123206009,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,1287-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,3,3,4,2021-03-07T11:53:27,2021-03-07T13:32:54,99,1,2,1,2,1
26-82-27-99,1289,1289-001-01,07-01-232-06-009,3613.082168,3649.760394,2,70123206009,13,1,2,7,71,232,**CONFIDENTIAL**,9,**CONFIDENTIAL**,71232009,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1289-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,3,3,4,2021-03-03T09:58:33,2021-03-06T11:30:53,4412,1,,1,2,1
